"isoform_id","gene_id","gene_name","oId","class_code","T_dIF","T_abs_dIF","T_q","T_gene_q","T_switching","T_novel","U_gene_id","U_gene_name","U_dIF","U_abs_dIF","U_q","U_gene_q","U_switching","U_novel","present_in_T","present_in_U","present_in_both","overlap_class","same_direction","delta_dIF","abs_delta_dIF"
"TCONS_00144147","XLOC_025627","FSTL3",,,,,,,FALSE,,"XLOC_025627","FSTL3",-0.0345333333333333,0.0345333333333333,0.891433304524622,1.78021485105411e-13,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00144149","XLOC_025627","FSTL3",,,,,,,FALSE,,"XLOC_025627","FSTL3",-0.0250333333333333,0.0250333333333333,0.888195804449086,1.78021485105411e-13,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00145891","XLOC_025951","MRI1",,,,,,,FALSE,,"XLOC_025951","MRI1",-0.104466666666667,0.104466666666667,0.548402398925095,0.0439427891434165,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00145892","XLOC_025951","MRI1",,,,,,,FALSE,,"XLOC_025951","MRI1",-0.0249,0.0249,0.977548413874365,0.0439427891434165,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00145893","XLOC_025951","MRI1",,,,,,,FALSE,,"XLOC_025951","MRI1",0.1299,0.1299,0.0439427891434165,0.0439427891434165,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00145894","XLOC_025951","MRI1",,,,,,,FALSE,,"XLOC_025951","MRI1",-0.00119999999999999,0.00119999999999999,1,0.0439427891434165,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00145896","XLOC_025951","MRI1",,,,,,,FALSE,,"XLOC_025951","MRI1",0.0027,0.0027,1,0.0439427891434165,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00150522","XLOC_026851","FCAR",,,,,,,FALSE,,"XLOC_026851","FCAR",0.1385,0.1385,0.791963903928159,0.00145814353464832,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00150523","XLOC_026851","FCAR",,,,,,,FALSE,,"XLOC_026851","FCAR",0.062,0.062,0.854984775849313,0.00145814353464832,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00150525","XLOC_026851","FCAR",,,,,,,FALSE,,"XLOC_026851","FCAR",0.0216666666666667,0.0216666666666667,0.986467234789445,0.00145814353464832,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00150527","XLOC_026851","FCAR",,,,,,,FALSE,,"XLOC_026851","FCAR",-0.106766666666667,0.106766666666667,0.940793905230096,0.00145814353464832,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00150528","XLOC_026851","FCAR",,,,,,,FALSE,,"XLOC_026851","FCAR",-0.0233333333333333,0.0233333333333333,0.972361462437259,0.00145814353464832,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00150529","XLOC_026851","FCAR",,,,,,,FALSE,,"XLOC_026851","FCAR",-0.125633333333333,0.125633333333333,0.00145814353464832,0.00145814353464832,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00150530","XLOC_026851","FCAR",,,,,,,FALSE,,"XLOC_026851","FCAR",-0.0445333333333333,0.0445333333333333,1,0.00145814353464832,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00150535","XLOC_026851","FCAR",,,,,,,FALSE,,"XLOC_026851","FCAR",0.0575,0.0575,0.799909170826277,0.00145814353464832,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00153686","XLOC_027400","IQCN",,,,,,,FALSE,,"XLOC_027400","IQCN",0.0870333333333334,0.0870333333333334,0.730100872831652,0.00351235648299829,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00153687","XLOC_027400","IQCN",,,,,,,FALSE,,"XLOC_027400","IQCN",0.0135333333333333,0.0135333333333333,0.979737018344796,0.00351235648299829,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00153689","XLOC_027400","IQCN",,,,,,,FALSE,,"XLOC_027400","IQCN",0.194466666666667,0.194466666666667,0.0600554053676174,0.00351235648299829,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00160022","XLOC_027400","IQCN",,,,,,,FALSE,,"XLOC_027400","IQCN",-0.3154,0.3154,0.00351235648299829,0.00351235648299829,TRUE,TRUE,FALSE,TRUE,FALSE,"U-significant / missing in T",,,
"TCONS_00166830","XLOC_029802","NAB1",,,,,,,FALSE,,"XLOC_029802","NAB1",-0.00146666666666666,0.00146666666666666,0.913421180255185,0.0115126038942418,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00166831","XLOC_029802","NAB1",,,,,,,FALSE,,"XLOC_029802","NAB1",0.0129,0.0129,0.851246121750865,0.0115126038942418,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00166832","XLOC_029802","NAB1",,,,,,,FALSE,,"XLOC_029802","NAB1",0.162833333333333,0.162833333333333,0.535660178827689,0.0115126038942418,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00166833","XLOC_029802","NAB1",,,,,,,FALSE,,"XLOC_029802","NAB1",-0.0171666666666667,0.0171666666666667,0.798795087651854,0.0115126038942418,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00166836","XLOC_029802","NAB1",,,,,,,FALSE,,"XLOC_029802","NAB1",-0.0108,0.0108,0.989014180580543,0.0115126038942418,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00166837","XLOC_029802","NAB1",,,,,,,FALSE,,"XLOC_029802","NAB1",0.0188,0.0188,0.479541481803403,0.0115126038942418,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00179001","XLOC_029802","NAB1",,,,,,,FALSE,,"XLOC_029802","NAB1",-0.00616666666666667,0.00616666666666667,0.92243368740017,0.0115126038942418,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00180606","XLOC_029802","NAB1",,,,,,,FALSE,,"XLOC_029802","NAB1",-0.0805,0.0805,0.270783085406662,0.0115126038942418,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00180607","XLOC_029802","NAB1",,,,,,,FALSE,,"XLOC_029802","NAB1",-0.125333333333333,0.125333333333333,0.0115126038942418,0.0115126038942418,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00181913","XLOC_029802","NAB1",,,,,,,FALSE,,"XLOC_029802","NAB1",0.0635,0.0635,0.870217651732574,0.0115126038942418,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00167839","XLOC_030040","SLC11A1",,,,,,,FALSE,,"XLOC_030040","SLC11A1",-0.00936666666666667,0.00936666666666667,0.799361910193854,0.0095241455619334,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00167840","XLOC_030040","SLC11A1",,,,,,,FALSE,,"XLOC_030040","SLC11A1",0.00183333333333333,0.00183333333333333,1,0.0095241455619334,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00167841","XLOC_030040","SLC11A1",,,,,,,FALSE,,"XLOC_030040","SLC11A1",-0.00913333333333333,0.00913333333333333,0.919005826103935,0.0095241455619334,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00167843","XLOC_030040","SLC11A1",,,,,,,FALSE,,"XLOC_030040","SLC11A1",0.0142333333333333,0.0142333333333333,0.981387169642105,0.0095241455619334,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00167844","XLOC_030040","SLC11A1",,,,,,,FALSE,,"XLOC_030040","SLC11A1",0.0167,0.0167,0.981170485656168,0.0095241455619334,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00167846","XLOC_030040","SLC11A1",,,,,,,FALSE,,"XLOC_030040","SLC11A1",-0.117,0.117,0.0396525575295302,0.0095241455619334,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00167850","XLOC_030040","SLC11A1",,,,,,,FALSE,,"XLOC_030040","SLC11A1",-0.0176333333333333,0.0176333333333333,0.617519005827131,0.0095241455619334,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00167852","XLOC_030040","SLC11A1",,,,,,,FALSE,,"XLOC_030040","SLC11A1",0.0106,0.0106,1,0.0095241455619334,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00167854","XLOC_030040","SLC11A1",,,,,,,FALSE,,"XLOC_030040","SLC11A1",-0.0193333333333333,0.0193333333333333,0.0095241455619334,0.0095241455619334,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00167855","XLOC_030040","SLC11A1",,,,,,,FALSE,,"XLOC_030040","SLC11A1",-0.0182666666666667,0.0182666666666667,0.743733519156181,0.0095241455619334,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00179170","XLOC_030040","SLC11A1",,,,,,,FALSE,,"XLOC_030040","SLC11A1",0.0121333333333333,0.0121333333333333,0.991731526947186,0.0095241455619334,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00179171","XLOC_030040","SLC11A1",,,,,,,FALSE,,"XLOC_030040","SLC11A1",-0.00646666666666667,0.00646666666666667,0.94775206261009,0.0095241455619334,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00179172","XLOC_030040","SLC11A1",,,,,,,FALSE,,"XLOC_030040","SLC11A1",0.00443333333333333,0.00443333333333333,0.983794460546659,0.0095241455619334,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00179173","XLOC_030040","SLC11A1",,,,,,,FALSE,,"XLOC_030040","SLC11A1",-0.0322333333333333,0.0322333333333333,0.723649882353975,0.0095241455619334,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00180683","XLOC_030040","SLC11A1",,,,,,,FALSE,,"XLOC_030040","SLC11A1",0.0561,0.0561,0.339200045056852,0.0095241455619334,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00180684","XLOC_030040","SLC11A1",,,,,,,FALSE,,"XLOC_030040","SLC11A1",0.128266666666667,0.128266666666667,0.106891712848048,0.0095241455619334,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00170405","XLOC_030529","CGREF1",,,,,,,FALSE,,"XLOC_030529","CGREF1",0.0225666666666667,0.0225666666666667,0.981170485656168,0.00351235648299829,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00170406","XLOC_030529","CGREF1",,,,,,,FALSE,,"XLOC_030529","CGREF1",-0.0301666666666667,0.0301666666666667,0.992534350387778,0.00351235648299829,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00170408","XLOC_030529","CGREF1",,,,,,,FALSE,,"XLOC_030529","CGREF1",-0.1971,0.1971,0.504179355156376,0.00351235648299829,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00170409","XLOC_030529","CGREF1",,,,,,,FALSE,,"XLOC_030529","CGREF1",0.239333333333333,0.239333333333333,0.00351235648299829,0.00351235648299829,TRUE,FALSE,FALSE,TRUE,FALSE,"U-significant / missing in T",,,
"TCONS_00170410","XLOC_030529","CGREF1",,,,,,,FALSE,,"XLOC_030529","CGREF1",-0.0532,0.0532,0.988265063987165,0.00351235648299829,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00170412","XLOC_030529","CGREF1",,,,,,,FALSE,,"XLOC_030529","CGREF1",0.0199666666666667,0.0199666666666667,0.971846844326053,0.00351235648299829,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00182267","XLOC_030548","RBKS",,,,,,,FALSE,,"XLOC_030548","RBKS",0.0581,0.0581,0.987079186366041,0.00127425782217146,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00171751","XLOC_030783","BCL11A",,,,,,,FALSE,,"XLOC_030783","BCL11A",-0.0111666666666667,0.0111666666666667,0.986747252775456,0.00491071332414216,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00171753","XLOC_030783","BCL11A",,,,,,,FALSE,,"XLOC_030783","BCL11A",0.0414333333333333,0.0414333333333333,0.589160208723045,0.00491071332414216,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00171755","XLOC_030783","BCL11A",,,,,,,FALSE,,"XLOC_030783","BCL11A",-0.154466666666667,0.154466666666667,0.504614584681504,0.00491071332414216,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00171758","XLOC_030783","BCL11A",,,,,,,FALSE,,"XLOC_030783","BCL11A",0.0185333333333333,0.0185333333333333,0.966701193959548,0.00491071332414216,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00171761","XLOC_030783","BCL11A",,,,,,,FALSE,,"XLOC_030783","BCL11A",0.0295666666666667,0.0295666666666667,1,0.00491071332414216,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00171763","XLOC_030783","BCL11A",,,,,,,FALSE,,"XLOC_030783","BCL11A",0.0580666666666667,0.0580666666666667,0.925720378619652,0.00491071332414216,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00171767","XLOC_030783","BCL11A",,,,,,,FALSE,,"XLOC_030783","BCL11A",0.119766666666667,0.119766666666667,0.00491071332414216,0.00491071332414216,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00171769","XLOC_030783","BCL11A",,,,,,,FALSE,,"XLOC_030783","BCL11A",-0.0216333333333333,0.0216333333333333,0.944328788677913,0.00491071332414216,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00171771","XLOC_030783","BCL11A",,,,,,,FALSE,,"XLOC_030783","BCL11A",-0.0135,0.0135,0.973469479200633,0.00491071332414216,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00171774","XLOC_030783","BCL11A",,,,,,,FALSE,,"XLOC_030783","BCL11A",-0.0258666666666667,0.0258666666666667,0.944687540006028,0.00491071332414216,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00180922","XLOC_030783","BCL11A",,,,,,,FALSE,,"XLOC_030783","BCL11A",-0.078,0.078,0.980958915657151,0.00491071332414216,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00180923","XLOC_030783","BCL11A",,,,,,,FALSE,,"XLOC_030783","BCL11A",0.0209,0.0209,0.984510862656485,0.00491071332414216,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00173601","XLOC_031205","MGAT4A",,,,,,,FALSE,,"XLOC_031205","MGAT4A",-0.0319,0.0319,0.991511737008847,0.000516752013785854,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00173717","XLOC_031217","CHST10",,,,,,,FALSE,,"XLOC_031217","CHST10",-0.0107,0.0107,0.989014180580543,0.00051192209405217,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00173723","XLOC_031217","CHST10",,,,,,,FALSE,,"XLOC_031217","CHST10",0.00506666666666667,0.00506666666666667,0.988265063987165,0.00051192209405217,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00173725","XLOC_031217","CHST10",,,,,,,FALSE,,"XLOC_031217","CHST10",0.00243333333333333,0.00243333333333333,1,0.00051192209405217,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00179824","XLOC_031217","CHST10",,,,,,,FALSE,,"XLOC_031217","CHST10",-0.267866666666667,0.267866666666667,0.018514471417919,0.00051192209405217,TRUE,TRUE,FALSE,TRUE,FALSE,"U-significant / missing in T",,,
"TCONS_00182589","XLOC_031217","CHST10",,,,,,,FALSE,,"XLOC_031217","CHST10",0.1479,0.1479,0.00051192209405217,0.00051192209405217,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00184035","XLOC_031217","CHST10",,,,,,,FALSE,,"XLOC_031217","CHST10",0.1185,0.1185,0.892899509494913,0.00051192209405217,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00175174","XLOC_031650","WDSUB1",,,,,,,FALSE,,"XLOC_031650","WDSUB1",0.0184666666666667,0.0184666666666667,0.95079614616712,0.0140014320173363,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00175175","XLOC_031650","WDSUB1",,,,,,,FALSE,,"XLOC_031650","WDSUB1",0.1218,0.1218,0.679830281778928,0.0140014320173363,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00175177","XLOC_031650","WDSUB1",,,,,,,FALSE,,"XLOC_031650","WDSUB1",0.0196666666666667,0.0196666666666667,0.940812672962161,0.0140014320173363,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00175178","XLOC_031650","WDSUB1",,,,,,,FALSE,,"XLOC_031650","WDSUB1",-0.0207333333333333,0.0207333333333333,0.97139012951773,0.0140014320173363,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00182749","XLOC_031650","WDSUB1",,,,,,,FALSE,,"XLOC_031650","WDSUB1",-0.0242,0.0242,1,0.0140014320173363,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00184143","XLOC_031650","WDSUB1",,,,,,,FALSE,,"XLOC_031650","WDSUB1",-0.00569999999999998,0.00569999999999998,1,0.0140014320173363,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00184144","XLOC_031650","WDSUB1",,,,,,,FALSE,,"XLOC_031650","WDSUB1",-0.118033333333333,0.118033333333333,0.0140014320173363,0.0140014320173363,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00177117","XLOC_032056","MREG",,,,,,,FALSE,,"XLOC_032056","MREG",-0.0243333333333333,0.0243333333333333,0.0209376080942553,6.41642409669184e-06,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00177123","XLOC_032056","MREG",,,,,,,FALSE,,"XLOC_032056","MREG",-0.0431666666666667,0.0431666666666667,0.660770823120934,6.41642409669184e-06,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00184951","XLOC_032481","RIN2",,,,,,,FALSE,,"XLOC_032481","RIN2",-0.00543333333333333,0.00543333333333333,0.990128204770429,0.000301325584856569,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00184959","XLOC_032481","RIN2",,,,,,,FALSE,,"XLOC_032481","RIN2",0.0309666666666667,0.0309666666666667,0.970699261633703,0.000301325584856569,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00192649","XLOC_033984","CBR3",,,,,,,FALSE,,"XLOC_033984","CBR3",-0.175933333333333,0.175933333333333,0.0175434358624711,0.0175434358624711,TRUE,FALSE,FALSE,TRUE,FALSE,"U-significant / missing in T",,,
"TCONS_00195577","XLOC_033984","CBR3",,,,,,,FALSE,,"XLOC_033984","CBR3",0.175933333333333,0.175933333333333,0.0253386371891993,0.0175434358624711,TRUE,TRUE,FALSE,TRUE,FALSE,"U-significant / missing in T",,,
"TCONS_00193233","XLOC_034110","ENSG00000272825",,,,,,,FALSE,,"XLOC_034110","ENSG00000272825",0.163166666666667,0.163166666666667,3.81030758430311e-11,3.81030758430311e-11,TRUE,TRUE,FALSE,TRUE,FALSE,"U-significant / missing in T",,,
"TCONS_00195595","XLOC_034110","ENSG00000272825",,,,,,,FALSE,,"XLOC_034110","ENSG00000272825",-0.163166666666667,0.163166666666667,9.51359322157752e-07,3.81030758430311e-11,TRUE,TRUE,FALSE,TRUE,FALSE,"U-significant / missing in T",,,
"TCONS_00195821","XLOC_034635","PEX26",,,,,,,FALSE,,"XLOC_034635","PEX26",-0.00923333333333333,0.00923333333333333,0.906041628114863,0.0139068652742631,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00195961","XLOC_034674","TANGO2",,,,,,,FALSE,,"XLOC_034674","TANGO2",0.0175666666666667,0.0175666666666667,0.979985031445639,0.0402810827001302,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00195964","XLOC_034674","TANGO2",,,,,,,FALSE,,"XLOC_034674","TANGO2",0.00673333333333333,0.00673333333333333,1,0.0402810827001302,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00195965","XLOC_034674","TANGO2",,,,,,,FALSE,,"XLOC_034674","TANGO2",0.00813333333333333,0.00813333333333333,0.978662687058021,0.0402810827001302,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00195966","XLOC_034674","TANGO2",,,,,,,FALSE,,"XLOC_034674","TANGO2",-0.0171666666666667,0.0171666666666667,0.620156750191236,0.0402810827001302,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00195967","XLOC_034674","TANGO2",,,,,,,FALSE,,"XLOC_034674","TANGO2",0.105866666666667,0.105866666666667,0.0402810827001302,0.0402810827001302,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00195969","XLOC_034674","TANGO2",,,,,,,FALSE,,"XLOC_034674","TANGO2",0.0256,0.0256,0.957406529265331,0.0402810827001302,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00195973","XLOC_034674","TANGO2",,,,,,,FALSE,,"XLOC_034674","TANGO2",0.000900000000000001,0.000900000000000001,1,0.0402810827001302,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00195975","XLOC_034674","TANGO2",,,,,,,FALSE,,"XLOC_034674","TANGO2",-0.0022,0.0022,1,0.0402810827001302,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00195979","XLOC_034674","TANGO2",,,,,,,FALSE,,"XLOC_034674","TANGO2",-0.00313333333333333,0.00313333333333333,0.971607268045118,0.0402810827001302,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00195980","XLOC_034674","TANGO2",,,,,,,FALSE,,"XLOC_034674","TANGO2",-0.109933333333333,0.109933333333333,0.991511737008847,0.0402810827001302,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00195981","XLOC_034674","TANGO2",,,,,,,FALSE,,"XLOC_034674","TANGO2",0.00106666666666667,0.00106666666666667,0.994650049001302,0.0402810827001302,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00200893","XLOC_034674","TANGO2",,,,,,,FALSE,,"XLOC_034674","TANGO2",0.00933333333333333,0.00933333333333333,0.937984431745292,0.0402810827001302,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00200894","XLOC_034674","TANGO2",,,,,,,FALSE,,"XLOC_034674","TANGO2",-0.0662,0.0662,0.893530742133739,0.0402810827001302,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00200895","XLOC_034674","TANGO2",,,,,,,FALSE,,"XLOC_034674","TANGO2",0.0190666666666667,0.0190666666666667,0.878865892816648,0.0402810827001302,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00200896","XLOC_034674","TANGO2",,,,,,,FALSE,,"XLOC_034674","TANGO2",0.00786666666666669,0.00786666666666669,1,0.0402810827001302,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00196541","XLOC_034870","SPECC1L",,,,,,,FALSE,,"XLOC_034870","SPECC1L",-0.307266666666667,0.307266666666667,1.85667411430426e-14,1.85667411430426e-14,TRUE,FALSE,FALSE,TRUE,FALSE,"U-significant / missing in T",,,
"TCONS_00196543","XLOC_034870","SPECC1L",,,,,,,FALSE,,"XLOC_034870","SPECC1L",-0.119333333333333,0.119333333333333,0.000730111378805352,1.85667411430426e-14,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00196544","XLOC_034870","SPECC1L",,,,,,,FALSE,,"XLOC_034870","SPECC1L",-0.0186,0.0186,0.384315063663497,1.85667411430426e-14,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00196553","XLOC_034870","SPECC1L",,,,,,,FALSE,,"XLOC_034870","SPECC1L",0.0372666666666667,0.0372666666666667,0.351632238357012,1.85667411430426e-14,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00200919","XLOC_034870","SPECC1L",,,,,,,FALSE,,"XLOC_034870","SPECC1L",0.1258,0.1258,1.24732023954975e-08,1.85667411430426e-14,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00200920","XLOC_034870","SPECC1L",,,,,,,FALSE,,"XLOC_034870","SPECC1L",0.143333333333333,0.143333333333333,5.49860859743414e-06,1.85667411430426e-14,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00201837","XLOC_034870","SPECC1L",,,,,,,FALSE,,"XLOC_034870","SPECC1L",0.114966666666667,0.114966666666667,0.523198698095323,1.85667411430426e-14,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00200269","XLOC_035703","POLR3H",,,,,,,FALSE,,"XLOC_035703","POLR3H",0.0209666666666666,0.0209666666666666,0.980958915657151,0.000770229846171572,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00200270","XLOC_035703","POLR3H",,,,,,,FALSE,,"XLOC_035703","POLR3H",-0.0208666666666667,0.0208666666666667,0.902779340874968,0.000770229846171572,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00200272","XLOC_035703","POLR3H",,,,,,,FALSE,,"XLOC_035703","POLR3H",-0.0093,0.0093,0.992001294022286,0.000770229846171572,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00200275","XLOC_035703","POLR3H",,,,,,,FALSE,,"XLOC_035703","POLR3H",-0.000600000000000003,0.000600000000000003,1,0.000770229846171572,FALSE,FALSE,FALSE,TRUE,FALSE,"Non-significant / other",,,
"TCONS_00201772","XLOC_035703","POLR3H",,,,,,,FALSE,,"XLOC_035703","POLR3H",-0.117366666666667,0.117366666666667,0.000770229846171572,0.000770229846171572,FALSE,TRUE,FALSE,TRUE,FALSE,"Non-significant / other",,,
