"gene_id","gene_name","n_isoforms","n_novel_isoforms","n_switching_isoforms","n_novel_switching_isoforms","n_known_switching_isoforms","novel_involved","has_novel_isoform","max_abs_dif_switching","max_abs_dif_novel_switching","min_isoform_switch_q","min_novel_switch_q","dataset_label"
"XLOC_015074","RNASE4",3,0,1,0,1,FALSE,FALSE,0.256666666666667,,0.000307541401859373,,"U_UT"
"XLOC_016521","ENSG00000258656",1,0,0,0,0,FALSE,FALSE,,,,,"U_UT"
"XLOC_016521","TRMT5",8,7,1,1,0,TRUE,TRUE,0.108033333333333,0.108033333333333,0.000935919495501593,0.000935919495501593,"U_UT"
"XLOC_016521","XLOC_016521",4,4,0,0,0,FALSE,TRUE,,,,,"U_UT"
"XLOC_016675","ENTPD5",8,5,2,1,1,TRUE,TRUE,0.1796,0.1796,1.06068307262071e-07,1.06068307262071e-07,"U_UT"
"XLOC_016784","GALC",12,6,1,0,1,FALSE,TRUE,0.166,,0.0475164612197171,,"U_UT"
"XLOC_017541","SPATA5L1",8,3,2,1,1,TRUE,TRUE,0.1444,0.0861,0.00285735176556711,0.00285735176556711,"U_UT"
"XLOC_017653","AQP9",4,2,3,2,1,TRUE,TRUE,0.324266666666667,0.201933333333333,1.67492245634786e-08,0.0382708416554627,"U_UT"
"XLOC_017830","ISLR",3,1,1,1,0,TRUE,TRUE,0.177833333333333,0.177833333333333,0.0343799709963274,0.0343799709963274,"U_UT"
"XLOC_020026","CCL22",4,4,2,2,0,TRUE,TRUE,0.882166666666667,0.882166666666667,3.15525412609546e-69,3.15525412609546e-69,"U_UT"
"XLOC_020854","ENSG00000288656",2,1,0,0,0,FALSE,TRUE,,,,,"U_UT"
"XLOC_020854","NUPR1",2,1,1,1,0,TRUE,TRUE,0.165966666666667,0.165966666666667,0.00385695661216565,0.00385695661216565,"U_UT"
"XLOC_020854","SULT1A1",4,0,0,0,0,FALSE,FALSE,,,,,"U_UT"
"XLOC_020932","ENSG00000261840",5,3,1,1,0,TRUE,TRUE,0.182233333333333,0.182233333333333,0.000686537097249809,0.000686537097249809,"U_UT"
"XLOC_021732","KDM6B",3,0,2,0,2,FALSE,FALSE,0.349433333333333,,0.0110576302565346,,"U_UT"
"XLOC_022194","CCL4",2,1,2,1,1,TRUE,TRUE,0.317466666666667,0.317466666666667,1.32344115943124e-72,1.32344115943124e-72,"U_UT"
"XLOC_022194","CCL4L2",2,1,1,1,0,TRUE,TRUE,0.2781,0.2781,1.13743631208785e-96,1.13743631208785e-96,"U_UT"
"XLOC_022219","TADA2A",12,8,1,1,0,TRUE,TRUE,0.136333333333333,0.136333333333333,0.000722877723886505,0.000722877723886505,"U_UT"
"XLOC_022990","SLC43A2",7,0,1,0,1,FALSE,FALSE,0.1561,,2.96573636400851e-07,,"U_UT"
"XLOC_023081","ZNF232",11,6,2,1,1,TRUE,TRUE,0.1155,0.1155,0.000252034537262532,0.0452530908667563,"U_UT"
"XLOC_023262","FLCN",4,0,1,0,1,FALSE,FALSE,0.107,,0.0018990060261435,,"U_UT"
"XLOC_023262","PLD6",1,0,1,0,1,FALSE,FALSE,0.127066666666667,,0.000143708893052553,,"U_UT"
"XLOC_023416","PROCA1",7,0,1,0,1,FALSE,FALSE,0.103666666666667,,0.0282331563617409,,"U_UT"
"XLOC_023567","CCL3",2,2,2,2,0,TRUE,TRUE,0.258266666666667,0.258266666666667,1.47851539378263e-33,1.47851539378263e-33,"U_UT"
"XLOC_023567","CCL3L1",1,1,1,1,0,TRUE,TRUE,0.292766666666667,0.292766666666667,3.22891529763798e-57,3.22891529763798e-57,"U_UT"
"XLOC_025627","FSTL3",5,0,2,0,2,FALSE,FALSE,0.437166666666667,,1.78021485105411e-13,,"U_UT"
"XLOC_025951","MRI1",5,0,1,0,1,FALSE,FALSE,0.1299,,0.0439427891434165,,"U_UT"
"XLOC_026851","ENSG00000268734",1,0,0,0,0,FALSE,FALSE,,,,,"U_UT"
"XLOC_026851","FCAR",7,1,1,0,1,FALSE,TRUE,0.125633333333333,,0.00145814353464832,,"U_UT"
"XLOC_027400","IQCN",4,1,1,1,0,TRUE,TRUE,0.3154,0.3154,0.00351235648299829,0.00351235648299829,"U_UT"
"XLOC_029802","NAB1",10,6,1,1,0,TRUE,TRUE,0.125333333333333,0.125333333333333,0.0115126038942418,0.0115126038942418,"U_UT"
"XLOC_030040","SLC11A1",16,6,2,0,2,FALSE,TRUE,0.117,,0.0095241455619334,,"U_UT"
"XLOC_030529","CGREF1",6,0,1,0,1,FALSE,FALSE,0.239333333333333,,0.00351235648299829,,"U_UT"
"XLOC_030548","RBKS",9,5,1,0,1,FALSE,TRUE,0.139666666666667,,0.00127425782217146,,"U_UT"
"XLOC_030783","BCL11A",12,2,1,0,1,FALSE,TRUE,0.119766666666667,,0.00491071332414216,,"U_UT"
"XLOC_031205","MGAT4A",5,1,1,0,1,FALSE,TRUE,0.153666666666667,,0.000516752013785854,,"U_UT"
"XLOC_031217","CHST10",6,3,2,2,0,TRUE,TRUE,0.267866666666667,0.267866666666667,0.00051192209405217,0.00051192209405217,"U_UT"
"XLOC_031650","WDSUB1",7,3,1,1,0,TRUE,TRUE,0.118033333333333,0.118033333333333,0.0140014320173363,0.0140014320173363,"U_UT"
"XLOC_032056","MREG",3,1,1,0,1,FALSE,TRUE,0.211166666666667,,0.00925199205308195,,"U_UT"
"XLOC_032056","PECR",4,0,2,0,2,FALSE,FALSE,0.308733333333333,,6.41642409669184e-06,,"U_UT"
"XLOC_032481","RIN2",6,0,1,0,1,FALSE,FALSE,0.2246,,0.000301325584856569,,"U_UT"
"XLOC_033712","RGS19",4,0,2,0,2,FALSE,FALSE,0.288566666666667,,2.60461280468907e-13,,"U_UT"
"XLOC_033984","CBR3",2,1,2,1,1,TRUE,TRUE,0.175933333333333,0.175933333333333,0.0175434358624711,0.0253386371891993,"U_UT"
"XLOC_034110","ENSG00000272825",2,2,2,2,0,TRUE,TRUE,0.163166666666667,0.163166666666667,3.81030758430311e-11,3.81030758430311e-11,"U_UT"
"XLOC_034635","ENSG00000288683",1,0,0,0,0,FALSE,FALSE,,,,,"U_UT"
"XLOC_034635","PEX26",3,0,2,0,2,FALSE,FALSE,0.105533333333333,,0.0139068652742631,,"U_UT"
"XLOC_034635","TUBA8",5,0,0,0,0,FALSE,FALSE,,,,,"U_UT"
"XLOC_034674","TANGO2",15,4,1,0,1,FALSE,TRUE,0.105866666666667,,0.0402810827001302,,"U_UT"
"XLOC_034870","ADORA2A",1,0,0,0,0,FALSE,FALSE,,,,,"U_UT"
"XLOC_034870","SPECC1L",3,0,2,0,2,FALSE,FALSE,0.307266666666667,,1.85667411430426e-14,,"U_UT"
"XLOC_034870","SPECC1L-ADORA2A",3,3,2,2,0,TRUE,TRUE,0.143333333333333,0.143333333333333,1.24732023954975e-08,1.24732023954975e-08,"U_UT"
"XLOC_035703","POLR3H",6,2,1,1,0,TRUE,TRUE,0.117366666666667,0.117366666666667,0.000770229846171572,0.000770229846171572,"U_UT"
"XLOC_036091","WDR48",7,6,2,2,0,TRUE,TRUE,0.1976,0.1976,3.16984236366862e-18,3.16984236366862e-18,"U_UT"
"XLOC_036566","NFKBIZ",10,7,2,0,2,FALSE,TRUE,0.145766666666667,,5.06100160246976e-05,,"U_UT"
"XLOC_036566","NXPE3",3,2,3,2,1,TRUE,TRUE,0.126433333333333,0.126433333333333,1.22319290635195e-14,1.22319290635195e-14,"U_UT"
"XLOC_036631","NEPRO-AS1",7,2,1,0,1,FALSE,TRUE,0.1615,,0.0133925189266396,,"U_UT"
"XLOC_037485","HACL1",12,9,1,1,0,TRUE,TRUE,0.133833333333333,0.133833333333333,0.000360843131633716,0.000360843131633716,"U_UT"
"XLOC_038616","RPL22P1",2,1,2,1,1,TRUE,TRUE,0.155666666666667,0.155666666666667,0.000246680512369658,0.000246680512369658,"U_UT"
"XLOC_040024","GUCY1B1",7,4,1,0,1,FALSE,TRUE,0.1189,,0.00434419163544725,,"U_UT"
"XLOC_040226","LINC01060",15,2,2,0,2,FALSE,TRUE,0.110533333333333,,0.00271177078826354,,"U_UT"
"XLOC_041014","CASP6",7,1,2,0,2,FALSE,TRUE,0.3327,,0.000151037124820606,,"U_UT"
"XLOC_041899","ITGA1",7,4,0,0,0,FALSE,TRUE,,,,,"U_UT"
"XLOC_041899","PELO",3,1,2,1,1,TRUE,TRUE,0.265833333333333,0.265833333333333,1.91570211182295e-09,1.91570211182295e-09,"U_UT"
"XLOC_042704","SLC36A1",3,1,1,0,1,FALSE,TRUE,0.1202,,0.0449115888992504,,"U_UT"
"XLOC_043484","CD180",2,1,2,1,1,TRUE,TRUE,0.105966666666667,0.105966666666667,0.00264431794418855,0.030141676324479,"U_UT"
"XLOC_044407","ENSG00000253520",3,2,1,1,0,TRUE,TRUE,0.200366666666667,0.200366666666667,0.0101039037544378,0.0101039037544378,"U_UT"
"XLOC_044652","NRSN1",5,1,1,1,0,TRUE,TRUE,0.1363,0.1363,0.00104016211929275,0.00104016211929275,"U_UT"
"XLOC_044683","TRIM38",8,7,1,1,0,TRUE,TRUE,0.220533333333333,0.220533333333333,0.00432056512243978,0.00432056512243978,"U_UT"
"XLOC_045100","TMEM63B",5,1,1,0,1,FALSE,TRUE,0.228933333333333,,1.30895071084853e-14,,"U_UT"
"XLOC_045589","TPD52L1",10,2,1,0,1,FALSE,TRUE,0.211333333333333,,0.0034904596606769,,"U_UT"
"XLOC_045594","NCOA7",10,4,4,2,2,TRUE,TRUE,0.3771,0.117966666666667,2.16011025888117e-07,0.00224734309241077,"U_UT"
"XLOC_045617","LAMA2",12,8,1,1,0,TRUE,TRUE,0.2125,0.2125,0.00157608643914961,0.00157608643914961,"U_UT"
"XLOC_045701","ENSG00000225177",7,3,1,0,1,FALSE,TRUE,0.4188,,0.00103922329770077,,"U_UT"
"XLOC_045851","SYNJ2",4,1,3,1,2,TRUE,TRUE,0.181233333333333,0.107066666666667,0.00230274194467558,0.00490444108452019,"U_UT"
"XLOC_046060","TFAP2A",11,0,1,0,1,FALSE,FALSE,0.235266666666667,,0.0449115888992504,,"U_UT"
"XLOC_046117","TPMT",6,5,1,1,0,TRUE,TRUE,0.2813,0.2813,3.07426198679476e-05,3.07426198679476e-05,"U_UT"
"XLOC_046223","H2AC17",2,2,0,0,0,FALSE,TRUE,,,,,"U_UT"
"XLOC_046223","H3C12",2,0,1,0,1,FALSE,FALSE,0.227333333333333,,0.0028768130750744,,"U_UT"
"XLOC_046375","GPSM3",4,1,3,1,2,TRUE,TRUE,0.1252,0.119366666666667,6.93207868819508e-14,3.75901279351683e-06,"U_UT"
"XLOC_046375","PBX2",5,1,0,0,0,FALSE,TRUE,,,,,"U_UT"
"XLOC_046559","MRPL14",5,4,1,1,0,TRUE,TRUE,0.1482,0.1482,1.17418614142373e-19,1.17418614142373e-19,"U_UT"
"XLOC_046759","PHIP",5,3,2,1,1,TRUE,TRUE,0.1562,0.1217,0.014410009283768,0.014410009283768,"U_UT"
"XLOC_046790","UBE3D",10,7,2,2,0,TRUE,TRUE,0.2177,0.2177,2.45295282010082e-05,2.45295282010082e-05,"U_UT"
"XLOC_046987","LINC02541",15,11,1,1,0,TRUE,TRUE,0.202533333333333,0.202533333333333,7.96424323419143e-06,7.96424323419143e-06,"U_UT"
"XLOC_047270","CNKSR3",4,3,1,1,0,TRUE,TRUE,0.1381,0.1381,0.000397164125925945,0.000397164125925945,"U_UT"
"XLOC_047270","ENSG00000288520",3,2,0,0,0,FALSE,TRUE,,,,,"U_UT"
"XLOC_047270","IPCEF1",4,2,1,0,1,FALSE,TRUE,0.238733333333333,,0.00200744872852647,,"U_UT"
"XLOC_047614","PALS2",10,3,1,1,0,TRUE,TRUE,0.3279,0.3279,1.27066255539837e-14,1.27066255539837e-14,"U_UT"
"XLOC_047627","ENSG00000214870",16,2,1,0,1,FALSE,TRUE,0.1344,,0.00776611266709072,,"U_UT"
"XLOC_047741","TRG-AS1",11,2,1,0,1,FALSE,TRUE,0.127233333333333,,0.0189987856432374,,"U_UT"
"XLOC_048015","GS1-124K5.4",5,1,1,1,0,TRUE,TRUE,0.1156,0.1156,1.36017506760869e-06,1.36017506760869e-06,"U_UT"
"XLOC_048112","ZP3",7,2,1,0,1,FALSE,TRUE,0.238066666666667,,0.00732965381213103,,"U_UT"
"XLOC_049092","GSDME",11,3,1,0,1,FALSE,TRUE,0.1441,,0.0111525154795866,,"U_UT"
"XLOC_049326","FIGNL1",9,1,2,0,2,FALSE,TRUE,0.2121,,0.00874629454924249,,"U_UT"
"XLOC_051668","PSD3",6,3,3,1,2,TRUE,TRUE,0.171466666666667,0.043,8.72260294219053e-05,0.0126416393324392,"U_UT"
"XLOC_051707","TNFRSF10A",3,1,1,0,1,FALSE,TRUE,0.1966,,9.78573323281795e-06,,"U_UT"
"XLOC_053451","FSD1L",9,4,1,0,1,FALSE,TRUE,0.193933333333333,,0.00576110899841558,,"U_UT"
"XLOC_053456","TMEM38B",8,5,2,0,2,FALSE,TRUE,0.1405,,1.35225990951788e-15,,"U_UT"
"XLOC_053589","PBX3",2,1,2,1,1,TRUE,TRUE,0.309466666666667,0.309466666666667,7.40046585134206e-19,4.59348712044996e-11,"U_UT"
"XLOC_054753","PIP5KL1",10,0,1,0,1,FALSE,FALSE,0.157866666666667,,0.00838322960872709,,"U_UT"
"XLOC_056164","P2RY8",2,0,2,0,2,FALSE,FALSE,0.1769,,1.0386661745288e-07,,"U_UT"
"XLOC_056300","APOO",7,1,1,0,1,FALSE,TRUE,0.1364,,4.84080778984245e-11,,"U_UT"
"XLOC_056546","FAM156A",12,1,1,0,1,FALSE,TRUE,0.2188,,2.18231385302281e-15,,"U_UT"
"XLOC_057057","RAP2C",7,3,1,0,1,FALSE,TRUE,0.121566666666667,,8.45770181898657e-06,,"U_UT"
"XLOC_057581","P2RY8",2,0,2,0,2,FALSE,FALSE,0.1769,,1.0386661745288e-07,,"U_UT"
