"gene_id","gene_name","n_isoforms","n_switching_isoforms","n_novel_isoforms","min_isoform_switch_q","min_gene_switch_q","max_abs_dif_all_isoforms","max_abs_dif_switching","novel_involved"
"XLOC_047983","AGFG2",5,0,0,0.454067452096076,0.454067452096076,0.0603,,FALSE
"XLOC_047987","MOSPD3",7,0,0,0.319574040170312,0.319574040170312,0.0665999999999999,,FALSE
"XLOC_047988","GNB2",11,0,0,0.819071294178985,0.819071294178985,0.0425333333333333,,FALSE
"XLOC_047989","POP7",2,0,1,0.9202403403604,0.9202403403604,0.00286666666666668,,FALSE
"XLOC_047992","SLC12A9",14,0,1,0.579116075565725,0.579116075565725,0.0232333333333333,,FALSE
"XLOC_047993","TRIP6",10,0,1,0.521361171456954,0.521361171456954,0.0502333333333334,,FALSE
"XLOC_047994","SRRT",20,0,1,0.408337418427595,0.408337418427595,0.0167333333333333,,FALSE
"XLOC_047999","TRIM56",2,0,0,0.00208893214579419,0.00208893214579419,0.0454333333333333,,FALSE
"XLOC_048000","SERPINE1",6,0,5,0.214603205512835,0.214603205512835,0.166266666666667,,FALSE
"XLOC_048001","AP1S1",5,0,1,0.90014120960438,0.90014120960438,0.00736666666666666,,FALSE
"XLOC_048003","ZNHIT1",4,0,1,0.855014447687878,0.855014447687878,0.0165333333333333,,FALSE
"XLOC_048009","CUX1",15,0,2,0.461474789978207,0.461474789978207,0.0559666666666667,,FALSE
"XLOC_048011","SH2B2",3,0,0,0.905313681012028,0.905313681012028,0.0760666666666667,,FALSE
"XLOC_048015","PRKRIP1",11,0,1,0.378277942836591,0.378277942836591,0.0655333333333334,,FALSE
"XLOC_048016","ORAI2",6,0,0,0.298408800433439,0.298408800433439,0.0482666666666667,,FALSE
"XLOC_048017","LRWD1",8,0,1,0.507181185553467,0.507181185553467,0.0314333333333333,,FALSE
"XLOC_048020","FAM185A",10,0,2,0.0811845323880477,0.0811845323880477,0.234833333333333,,FALSE
"XLOC_048026","ARMC10",12,0,1,0.302860887444077,0.302860887444077,0.0699333333333333,,FALSE
"XLOC_048028","PMPCB",34,0,14,0.0285772896587756,0.0285772896587756,0.0319666666666667,,FALSE
"XLOC_048036","KMT2E",18,0,3,0.502169922090603,0.502169922090603,0.0526333333333333,,FALSE
